paper_id,title,score
121488,NAVIX: Scaling MiniGrid Environments with JAX,2.3
119399,Beyond the Surface: Enhancing LLM-as-a-Judge Alignment with Human via Internal Representations,4.3
115200,Equi-mRNA: Protein Translation Equivariant Encoding for mRNA Language Models,4.0
117959,GAMMA: Gated Multi-hop Message Passing for Homophily-Agnostic Node Representation in GNNs,3.6
117834,Preserving LLM Capabilities through Calibration Data Curation: From Analysis to Optimization,4.0
116415,The Effect of Optimal Self-Distillation in Noisy Gaussian Mixture Model,2.3
116302,Optimal Rates in Continual Linear Regression via Increasing Regularization,1.5
117575,Analog In-memory Training on General Non-ideal Resistive Elements: The Impact of Response Functions,2.3
117576,Analog In-memory Training on General Non-ideal Resistive Elements: The Impact of Response Functions,2.3
118030,Generalizable Insights for Graph Transformers in Theory and Practice,3.5
115211,ARMesh: Autoregressive Mesh Generation via Next-Level-of-Detail Prediction,3.1
117506,Evolution of Information in Interactive Decision Making:  A Case Study for Multi-Armed Bandits,1.0
118850,MaterialRefGS: Reflective Gaussian Splatting with Multi-view Consistent Material Inference,4.7
116646,U-CAN: Unsupervised Point Cloud Denoising with Consistency-Aware Noise2Noise Matching,5.0
120314,Reduction-based Pseudo-label Generation for Instance-dependent Partial Label Learning,2.8
116198,Self-Supervised Contrastive Learning is Approximately Supervised Contrastive Learning,4.4
117815,CPO: Condition Preference Optimization for Controllable Image Generation,5.0
117061,Image Super-Resolution with Guarantees via Conformalized Generative Models,2.3
118872,Semantic-guided Diverse Decoding for Large Language Model,2.3
117203,Sharp Gaussian approximations for Decentralized Federated Learning,1.8
119031,Edit Flows: Variable Length Discrete Flow Matching with Sequence-Level Edit Operations,2.2
115610,Hyperbolic Dataset Distillation,5.0
116943,DepthVanish: Optimizing Adversarial Interval Structures for Stereo-Depth-Invisible Patches,3.6
119901,Neural Networks for Learnable and Scalable Influence Estimation of Instruction Fine-Tuning Data,4.8
119527,MODEL SHAPLEY: Find Your Ideal Parameter Player via One Gradient Backpropagation,3.1
115568,Value Diffusion Reinforcement Learning,5.0
121479,PolyGuard: Massive Multi-Domain Safety Policy-Grounded Guardrail Dataset,4.8
117823,Exploiting Latent Hyperbolicity: Fine-Tuning Large Language Models with Hyperbolic Geometry,4.7
116072,FSI-Edit: Frequency and Stochasticity Injection for Flexible Diffusion-Based Image Editing,4.3
119381,Geometric Imbalance in Semi-Supervised Imbalanced Node Classification,4.6
115728,Automatic Synthetic Data and Fine-grained Adaptive Feature Alignment for Composed Person Retrieval,5.0
118323,The Boundaries of Fair AI in Medical Image Prognosis: A Causal Perspective,5.0
116360,Generating Informative Samples for Risk-Averse Fine-Tuning of Downstream Tasks,4.7
118757,SimSort: A Data-Driven Framework for Spike Sorting by Large-Scale Electrophysiology Simulation,3.9
119530,EgoThinker: Unveiling Egocentric Reasoning with Spatio-Temporal CoT,5.0
118485,Toward Relative Positional Encoding in Spiking Transformers,4.8
118260,Towards Self-Refinement of Vision-Language Models with Triangular Consistency,4.4
121715,FEEL: Quantifying Heterogeneity in Physiological Signals for Generalizable Emotion Recognition,5.0
120097,How Memory in Optimization Algorithms Implicitly Modifies the Loss,2.3
119189,R2R: Efficiently Navigating Divergent Reasoning Paths with Small-Large Model Token Routing,3.1
116735,Real-DRL: Teach and Learn in Reality,4.4
117223,AlignedGen: Aligning Style Across Generated Images,3.9
120035,FlowPrune: Accelerating Attention Flow Calculation by Pruning Flow Network,5.0
115948,Tight Asymptotics of Extreme Order Statistics,2.0
115281,Geometric Algebra-Enhanced Bayesian Flow Network for RNA Inverse Design,3.6
119980,NEP: Autoregressive Image Editing via Next Editing Token Prediction,3.9
121628,EgoExoBench: A Benchmark for First- and Third-person View Video Understanding in MLLMs,5.0
117469,The Structure of Relation Decoding Linear Operators in Large Language Models,2.7
119523,CodeMerge: Codebook-Guided Model Merging for Robust Test-Time Adaptation in Autonomous Driving,4.7
117317,Efficient Safe Meta-Reinforcement Learning: Provable Near-Optimality and Anytime Safety,2.6
116640,Functional Virtual Adversarial Training for Semi-Supervised Time Series Classification,3.1
118385,Simple Distillation for One-Step Diffusion Models,2.3
114999,EPA: Boosting Event-based Video Frame Interpolation with Perceptually Aligned Learning,5.0
118494,A Theory for Worst-Case vs. Average-Case Guarantees for LLMs,2.3
117797,Score-informed Neural Operator for Enhancing Ordering-based Causal Discovery,3.1
118759,Multi-agent Markov Entanglement,2.3
119351,NeuralPLexer3: Accurate Biomolecular Complex Structure Prediction with Flow Models,3.4
115288,"Longer Context, Deeper Thinking: Uncovering the Role of Long-Context Ability in Reasoning",3.9
118114,Grammars of Formal Uncertainty: When to Trust LLMs in Automated Reasoning Tasks,3.1
116477,Degradation-Aware Dynamic Schrödinger Bridge for Unpaired Image Restoration,3.9
121458,T1: A Tool-Oriented Conversational Dataset for Multi-Turn Agentic Planning,4.3
116334,Where Does It Exist from the Low-Altitude: Spatial Aerial Video Grounding,5.0
118943,Enhancing the Maximum Effective Window for Long-Term Time Series Forecasting,3.9
115544,Dynamic and Chemical Constraints to Enhance the Molecular Masked Graph Autoencoders,3.9
116401,Future Link Prediction Without Memory or Aggregation,4.7
115338,Segment Anything Model Meets Semi-supervised Medical Image Segmentation: A Novel Perspective,5.0
115854,Counteractive Reinforcement Learning,3.1
121616,CogPhys: Assessing Cognitive Load via Multimodal Remote and Contact-based Physiological Sensing,5.0
115875,Seg2Any: Open-set Segmentation Mask-to-Image Generation with Precise Shape and Semantic Control,5.0
119862,Block-Biased Mamba for Long-Range Sequence Processing,3.9
121674,HARDMath2: A Benchmark for Applied Mathematics Built by Students as Part of a Graduate Class,5.0
121676,Toward a Vision-Language Foundation Model for Medical Data: Multimodal Dataset and Benchmarks for Vietnamese PET/CT Report Generation,5.0
117452,Metropolis Adjusted Microcanonical Hamiltonian Monte Carlo,3.9
116177,Behavior Injection: Preparing Language Models for Reinforcement Learning,3.1
116564,Generating and Checking DNN Verification Proofs,3.2
120312,Cross-Domain Graph Data Scaling: A Showcase with Diffusion Models,2.3
116009,SQLens: An End-to-End Framework for Error Detection and Correction in Text-to-SQL,4.7
118285,Grids Often Outperform Implicit Neural Representations,1.5
119699,Optimal Rates  for Generalization of Gradient Descent for Deep ReLU Classification,2.3
117923,Efficient Rectified Flow for Image Fusion,5.0
117584,Compositional Neural Network Verification via Assume-Guarantee Reasoning,4.3
116275,Addressing Mark Imbalance using Integration-free Marked Temporal Point Processes,3.9
118168,Learning from Interval Targets,5.0
116801,Availability-aware Sensor Fusion via Unified Canonical Space,5.0
119169,Demystifying Reasoning Dynamics with Mutual Information: Thinking Tokens are Information Peaks in LLM Reasoning,3.1
116224,RIGID THINKING: LLMs Struggle to Fully Incorporate External Feedback,2.8
115500,Hallucination at a Glance: Controlled Visual Edits and Fine-Grained Multimodal Learning,5.0
121620,MineAnyBuild: Benchmarking Spatial Planning for Open-world AI Agents,3.6
121669,PerturBench: Benchmarking Machine Learning Models for Cellular Perturbation Analysis,5.0
116184,CTSketch: Compositional Tensor Sketching for Scalable Neurosymbolic Learning,3.9
118825,Multimodal Generation Made Efficient with Speculative Diffusion and Speculative Verification,5.0
117672,Spiking Meets Attention: Efficient Remote Sensing Image Super-Resolution with Attention Spiking Neural Networks,5.0
119649,Near-Optimal Regret-Queue Length Tradeoff in Online Learning for Two-Sided Markets,3.6
115513,MetaFind: Scene-Aware 3D Asset Retrieval for Coherent Metaverse Scene Generation,3.5
116249,Uncertainty-Aware Multi-Objective Reinforcement Learning-Guided Diffusion Models for 3D De Novo Molecular Design,5.0
118115,Dynamic Gaussian Splatting from Defocused  and Motion-blurred Monocular Videos,5.0
116395,Efficient Parametric SVD of Koopman Operator for Stochastic Dynamical Systems,3.9
118826,FlowMixer: A Constrained Neural Architecture for Interpretable Spatiotemporal Forecasting,3.4
119127,Structure-Aware Fusion with Progressive Injection for Multimodal Molecular Representation Learning,5.0
117666,A Principle of Pre-Strategy Intervention for Multi-Agent Reinforcement Learning,3.1
117916,Knowledge Graph Enhanced Generative Multi-modal Models for Class-Incremental Learning,4.7
117143,Incentivizing Time-Aware Fairness in Data Sharing,5.0
118007,Uncertainty-quantified Rollout Policy Adaptation for Unlabelled Cross-domain Temporal Grounding,4.0
118798,When One Moment Isn't Enough: Multi-Moment Retrieval with Cross-Moment Interactions,5.0
119124,Fast Distributed MoE in a Single Kernel,3.9
118340,Random Forest Autoencoders for Guided Representation Learning,4.3
116037,MOBO-OSD: Batch Multi-Objective Bayesian Optimization via Orthogonal Search Directions,3.9
115804,Embeddings as Probabilistic Equivalence in Logic Programs,2.3
120110,R-KV: Redundancy-aware KV Cache Compression for Reasoning Models,3.9
119962,PANTHER: Hybrid Pretraining for Billion-Scale Risk Detection via Sequential User Behavior Modeling,3.9
117818,On the Hardness of Conditional Independence Testing In Practice,1.5
117650,Elastic Robust Unlearning of Specific Knowledge in Large Language Models,3.9
117383,Is Your Diffusion Model Actually Denoising?,2.3
115407,Tackling Feature-Classifier Mismatch in Federated Learning via Prompt-Driven Feature Transformation,5.0
119827,PAC Learning for Complex Learning Problems with Realizable-Statistic Conditional Label Distributions,2.0
121388,PARROT: A Benchmark for Evaluating LLMs in Cross-System SQL Translation,4.7
117336,Make Information Diffusion Explainable: LLM-based Causal Framework for Diffusion Prediction,3.9
118754,Model Provenance Testing for Large Language Models,3.5
120331,Towards Minimizing Feature Drift in Model Merging: Layer-wise Task Vector Fusion for Adaptive Knowledge Integration,3.9
119716,FlashBias: Fast Computation of Attention with Bias,2.8
115065,PhySense: Sensor Placement Optimization for Accurate Physics Sensing,5.0
115066,PhySense: Sensor Placement Optimization for Accurate Physics Sensing,5.0
117299,Adversarial Self-Supervised Representation Learning with Theoretical Guarantees,4.7
119914,Multiplication-Free Parallelizable Spiking Neurons with Efficient Spatio-Temporal Dynamics,4.4
120123,Conformal Inference under High-Dimensional Covariate Shifts via Likelihood-Ratio Regularization,4.7
120211,Block-Diagonal LoRA for Eliminating Communication Overhead in Tensor Parallel LoRA Serving,2.8
119883,KVFlow: Efficient Prefix Caching for Accelerating LLM-based Multi-Agent Workflows,3.6
116409,Adaptive Re-calibration Learning for Balanced Multimodal Intention Recognition,5.0
118988,Transforming Gaps into Gains: Bridging Model and Data Heterogeneity in Federated Learning via Knowledge Weak-Aware Zones,4.4
116547,Preference Learning with Lie Detectors can Induce Honesty or Evasion,3.6
118208,Ditch the Denoiser: Emergence of Noise Robustness in Self-Supervised Learning from Data Curriculum,3.1
117558,Remarkable Robustness of LLMs: Stages of Inference?,2.3
121836,Struct-Bench: A Benchmark for Evaluating Differentially Private Synthetic Data for Structured Datasets Containing Natural Language,5.0
116878,CQ-DINO: Mitigating Gradient Dilution via Category Queries for Vast Vocabulary Object Detection,5.0
116573,KaRF: Weakly-Supervised Kolmogorov-Arnold Networks-based Radiance Fields for Local Color Editing,5.0
121668,ChemX: A Collection of Chemistry Datasets for Benchmarking Automated Information Extraction,5.0
118831,UniTraj: Learning a Universal Trajectory Foundation Model from Billion-Scale Worldwide Traces,5.0
115701,TimeEmb: A Lightweight Static-Dynamic Disentanglement Framework for Time Series Forecasting,5.0
121580,MedChain: Bridging the Gap Between LLM Agents and Clinical Practice with Interactive Sequence,4.7
118246,HAODiff: Human-Aware One-Step Diffusion via Dual-Prompt Guidance,5.0
116575,Bandit Multiclass List Classification,2.0
117935,SRHand: Super-Resolving Hand Images and 3D Shapes via View/Pose-aware Neural Image Representations and Explicit Meshes,5.0
118561,Don’t Let It Fade: Preserving Edits in Diffusion Language Models via Token Timestep Allocation,3.9
115042,RDD: Retrieval-Based Demonstration Decomposer for Planner Alignment in Long-Horizon Tasks,5.0
117070,Polar Sparsity: High Throughput Batched LLM Inferencing with Scalable Contextual Sparsity,2.3
119698,The Rise of Parameter Specialization for Knowledge Storage in Large Language Models,3.1
119092,Predictive Preference Learning from Human Interventions,3.1
116700,The VLLM Safety Paradox: Dual Ease in Jailbreak Attack and Defense,3.6
117479,EvoBrain: Dynamic Multi-channel EEG Graph Modeling for Time-evolving Brain Network,5.0
116162,Reconciling Geospatial Prediction and Retrieval via Sparse Representations,5.0
119069,Thompson Sampling in Function Spaces via Neural Operators,3.4
119760,Delving into Large Language Models for Effective Time-Series Anomaly Detection,3.9
117188,Learning from positive and unlabeled examples -Finite size sample bounds,1.5
118762,On the sample complexity of semi-supervised multi-objective learning,1.9
121394,OCEANBENCH: A BENCHMARK FOR DATA-DRIVEN GLOBAL OCEAN FORECASTING SYSTEMS,5.0
